asset_id,category,support_name,isin,currency,source_date,enabled
FR0007382965,Opcvm/FI,LAZARD PATRIMOINE EQUILIBRE,FR0007382965,EUR,2026-09-08,true
FR0000027609,Opcvm/FI,LAZARD EURO SHORT DURATION SRI,FR0000027609,EUR,2026-09-08,true
FR0010230490,Opcvm/FI,LAZARD CREDIT OPPORTUNITIES A,FR0010230490,EUR,2026-09-08,true
FR0010752543,Opcvm/FI,LAZARD CRÉDIT FI SRI R,FR0010752543,EUR,2026-09-08,true
FR0010689141,Opcvm/FI,LAZARD SMALL CAPS EURO SRI R,FR0010689141,EUR,2026-09-08,true
FR0012355139,Opcvm/FI,LAZARD PATRIMOINE SRI RC EUR,FR0012355139,EUR,2026-09-08,true
FR0010751008,Opcvm/FI,LAZARD EURO CREDIT SRI,FR0010751008,EUR,2026-09-08,true
FR0010858498,Opcvm/FI,LAZARD CONVERTIBLE GLOBAL R,FR0010858498,EUR,2026-09-08,true
FR0010679902,Opcvm/FI,LAZARD SMALL CAPS FRANCE R,FR0010679902,EUR,2026-09-08,true
FR0014010443,Opcvm/FI,LAZARD SOVEREIGNTY EUROPE,FR0014010443,EUR,2026-09-08,true
LU1670707527,Opcvm/FI,M&G LUX EUROPEAN STRAT VAL FD A EUR ACC,LU1670707527,EUR,2026-09-08,true
LU1670618690,Opcvm/FI,M&G LUX GLOBAL EMERG MKT FD A EUR ACC,LU1670618690,EUR,2026-09-08,true
LU1670710075,Opcvm/FI,M&G (LUX) GLOBAL DIVIDEND FUND A EUR ACC,LU1670710075,EUR,2026-09-08,true
FR0010400762,Opcvm/FI,MONETA LONG SHORT,FR0010400762,EUR,2026-09-08,true
LU0914731947,Opcvm/FI,MIROVA EURO SUSTAINABLE EQUITY FUND R/A EUR,LU0914731947,EUR,2026-09-08,true
LU1329694266,Opcvm/FI,MANDARINE GLOBAL MICROCAP R,LU1329694266,EUR,2026-09-08,true
LU1582988058,Opcvm/FI,M&G (LUX) DYNAMIC ALLOCATION FUND EURO A ACC,LU1582988058,EUR,2026-09-08,true
LU0914729966,Opcvm/FI,MIROVA GLOBAL SUSTAINABLE EQUITY FUND R/A (EUR,LU0914729966,EUR,2026-09-08,true
LU2257980289,Opcvm/FI,MANDARINE GLOBAL TRANSITION,LU2257980289,EUR,2026-09-08,true
LU1670631289,Opcvm/FI,M&G (LUX) EMERGING MARKETS BOND FUND A-H EUR ACC,LU1670631289,EUR,2026-09-08,true
LU1670724373,Opcvm/FI,M&G (LUX) OPTIMAL INCOME FUND,LU1670724373,EUR,2026-09-08,true
LU1303940784,Opcvm/FI,MANDARINE EUROPE MICROCAP R,LU1303940784,EUR,2026-09-08,true
LU0914733059,Opcvm/FI,MIROVA EUROPE ENVIRONMENTAL EQUITY FUND R/A (EUR),LU0914733059,EUR,2026-09-08,true
FR0010657122,Opcvm/FI,MANDARINE OPPORTUNITES R,FR0010657122,EUR,2026-09-08,true
LU1670719613,Opcvm/FI,M&G (LUX) GLOBAL MACRO BOND FUND A EUR ACC,LU1670719613,EUR,2026-09-08,true
LU0335216932,Opcvm/FI,MORGAN STANLEY INVESTMENT FUNDS - GLOBAL BRANDS FUND AH (EUR),LU0335216932,EUR,2026-09-08,true
LU0073232471,Opcvm/FI,MS INVF US GROWTH FUND,LU0073232471,EUR,2026-09-08,true
LU2638914734,Opcvm/FI,MDP TOBAM GBL BLOCKCHAIN EQ B2 EUR ACC,LU2638914734,EUR,2026-09-08,true
LU2459590019,Opcvm/FI,MSIF CALVERT CLIMATE ALIGNED FUND A USD,LU2459590019,EUR,2026-09-08,true
LU0348926287,Opcvm/FI,NORDEA 1 GLOBAL CLIMATE AND ENVIRONMENT FUND CLASSE D'ACTIONS BP EUR,LU0348926287,EUR,2026-09-08,true
LU0141799501,Opcvm/FI,NORDEA 1 - EUROPEAN HIGH YIELD BOND FUND,LU0141799501,EUR,2026-09-08,true
FR0000299356,Opcvm/FI,NORDEN SRI,FR0000299356,EUR,2026-09-08,true
IE00B23XD337,Opcvm/FI,NATIXIS IF - LOOMIS SAYLES MULTISECTOR INCOME FUND R/A(EUR),IE00B23XD337,EUR,2026-09-08,true
LU0772926084,Opcvm/FI,NORDEA 1 - EMERGING MARKET BOND BP EUR,LU0772926084,EUR,2026-09-08,true
LU0064675639,Opcvm/FI,NORDEA 1 -NORDIC EQUITY FUND,LU0064675639,EUR,2026-09-08,true
LU0227384020,Opcvm/FI,NORDEA 1 STABLE RETURN BP EUR,LU0227384020,EUR,2026-09-08,true
FR0011170182,Opcvm/FI,OFI INVEST PRECIOUS METALS,FR0011170182,EUR,2026-09-08,true
FR0011586544,Opcvm/FI,OFI INVEST ISR GRANDES MARQUES,FR0011586544,EUR,2026-09-08,true
LU1486845537,Opcvm/FI,ODDO BHF EURO CREDIT SHORT DUR CR-EUR,LU1486845537,EUR,2026-09-08,true
FR0010564351,Opcvm/FI,OFI INVEST ESG MULTITRACK,FR0010564351,EUR,2026-09-08,true
FR0011350685,Opcvm/FI,OSTRUM SRI CROSSOVER,FR0011350685,EUR,2026-09-08,true
DE000A2JJ1W5,Opcvm/FI,ODDO BHF POLARIS MODERATE CR-EUR,DE000A2JJ1W5,EUR,2026-09-08,true
LU0935222066,Opcvm/FI,OSTRUM CREDIT SHORT DURATION,LU0935222066,EUR,2026-09-08,true
FR0000974149,Opcvm/FI,ODDO BHF AVENIR EUROPE CR-EUR,FR0000974149,EUR,2026-09-08,true
FR0000003196,Opcvm/FI,OSTRUM SRI EURO SOVEREIGN BONDS,FR0000003196,EUR,2026-09-08,true
FR0000989915,Opcvm/FI,ODDO BHF IMMOBILIER CR-EUR,FR0000989915,EUR,2026-09-08,true
LU3103551860,Opcvm/FI,ODDO BHF GLOBAL NAVIGATOR CRW-EUR,LU3103551860,EUR,2026-09-08,true
FR001400C7W0,Opcvm/FI,ODDO BHF GLOBAL TARGET 2028,FR001400C7W0,EUR,2026-09-08,true
FR0014008NN3,Opcvm/FI,OFI INVEST ENERGY STRATEGIC METALS,FR0014008NN3,EUR,2026-09-08,true
LU1279334210,Opcvm/FI,PICTET - ROBOTICS P EUR,LU1279334210,EUR,2026-09-08,true
LU0255977455,Opcvm/FI,PICTET BIOTECH P EUR,LU0255977455,EUR,2026-09-08,true
LU0280435388,Opcvm/FI,PICTET - CLEAN ENERGY TRANSITION,LU0280435388,EUR,2026-09-08,true
LU0340554913,Opcvm/FI,PICTET DIGITAL P EUR,LU0340554913,EUR,2026-09-08,true
LU0190161025,Opcvm/FI,PICTET BIOTECH HP EUR,LU0190161025,EUR,2026-09-08,true
LU0128496485,Opcvm/FI,PICTET SHORT TERM MONEY MARKET USD P,LU0128496485,EUR,2026-09-08,true
LU0270904781,Opcvm/FI,PICTET-SECURITY P EUR,LU0270904781,EUR,2026-09-08,true
LU0280437673,Opcvm/FI,PICTET EMERGING LOCAL CURRENCY DEBT P EUR,LU0280437673,EUR,2026-09-08,true
LU0386882277,Opcvm/FI,PICTET-GLOBAL MEGATREND SELECTION-P EUR,LU0386882277,EUR,2026-09-08,true
LU0503631714,Opcvm/FI,PICTET - GLOBAL ENVIRONMENTAL OPPORTUNITIES P EUR,LU0503631714,EUR,2026-09-08,true
FR0000422859,Opcvm/FI,PLUVALCA FRANCE SMALL CAPS A,FR0000422859,EUR,2026-09-08,true
LU0070964530,Opcvm/FI,PICTET INDIAN EQUITIES P USD,LU0070964530,EUR,2026-09-08,true
LU0941349275,Opcvm/FI,PICTET MULTI ASSET GLOBAL OPPORTUNITIES R EUR,LU0941349275,EUR,2026-09-08,true
LU0217139020,Opcvm/FI,PICTET PREMIUM BRANDS P EUR,LU0217139020,EUR,2026-09-08,true
LU0104884860,Opcvm/FI,PICTET WATER P EUR,LU0104884860,EUR,2026-09-08,true
LU0340559557,Opcvm/FI,PICTET TIMBER P EUR,LU0340559557,EUR,2026-09-08,true
LU0188501257,Opcvm/FI,PICTET HEALTH P USD,LU0188501257,EUR,2026-09-08,true
LU0366534344,Opcvm/FI,PICTET-NUTRITION P EUR,LU0366534344,EUR,2026-09-08,true
LU0329355670,Opcvm/FI,ROBECO QI EM ACTIVE EQ D EUR,LU0329355670,EUR,2026-09-08,true
AT0000A09ZL0,Opcvm/FI,RAIFFEISEN INFRASTRUKTUR AKTIEN VT,AT0000A09ZL0,EUR,2026-09-08,true
FR0011069137,Opcvm/FI,R CONVICTION USA H,FR0011069137,EUR,2026-09-08,true
FR0010784348,Opcvm/FI,R-CO CONVICTION FRANCE C,FR0010784348,EUR,2026-09-08,true
FR0011261197,Opcvm/FI,R-CO VALOR,FR0011261197,EUR,2026-09-08,true
FR0010697482,Opcvm/FI,R-CO CONVICTION CREDIT 12M EURO C EUR,FR0010697482,EUR,2026-09-08,true
FR0010909531,Opcvm/FI,R-CO THEMATIC SILVER PLUS C,FR0010909531,EUR,2026-09-08,true
LU2181906426,Opcvm/FI,SYCOMORE FUND SUSTAINABLE TECH,LU2181906426,EUR,2026-09-08,true
LU0161305163,Opcvm/FI,SCHRODER ISF EUROPEAN VALUE EUR A ACC,LU0161305163,EUR,2026-09-08,true
LU1159238036,Opcvm/FI,STATE STREET EMU INDEX EQUITY FUND P,LU1159238036,EUR,2026-09-08,true
LU0248172537,Opcvm/FI,SCHRODER ISF EMERGING ASIA A ACCUMULATION EUR,LU0248172537,EUR,2026-09-08,true
LU1161083644,Opcvm/FI,STATE STREET PACIFIC EX JAPAN INDEX EQUITY FUND,LU1161083644,EUR,2026-09-08,true
LU0248178732,Opcvm/FI,SCHRODER ISF US SMALL & MID-CAP EQUITY EUR A ACC,LU0248178732,EUR,2026-09-08,true
FR0011169341,Opcvm/FI,SYCOMORE SÉLECTION RESPONSABLE R,FR0011169341,EUR,2026-09-08,true
LU1301026388,Opcvm/FI,SYCOMORE FUND SICAV - HAPPY @ WORK R,LU1301026388,EUR,2026-09-08,true
LU0302446645,Opcvm/FI,SCHRODER ISF GLOBAL CLIMATE CHANGE EQUITY EUR A ACC,LU0302446645,EUR,2026-09-08,true
FR0011198332,Opcvm/FI,SCHELCHER SHORT TERM ESG P,FR0011198332,EUR,2026-09-08,true
FR0010286013,Opcvm/FI,SEXTANT GRAND LARGE A,FR0010286013,EUR,2026-09-08,true
FR0011288513,Opcvm/FI,SYCOMORE SÉLECTION CRÉDIT R,FR0011288513,EUR,2026-09-08,true
LU1183791794,Opcvm/FI,SYCOMORE FUND EUROPE ECO SOLUTIONS,LU1183791794,EUR,2026-09-08,true
LU0246036288,Opcvm/FI,SCHRODER ISF EUROPEAN SPECIAL SITUATIONS EUR C ACC,LU0246036288,EUR,2026-09-08,true
FR0013202132,Opcvm/FI,SEXTANT BOND PICKING A,FR0013202132,EUR,2026-09-08,true
FR0011363746,Opcvm/FI,SOLIDARITÉ - HABITAT ET HUMANISME P,FR0011363746,EUR,2026-09-08,true
LU0113257694,Opcvm/FI,SCHRODER INTERNATIONAL SELECTION FUND EURO CORPORATE BOND A ACCUMULATION EUR,LU0113257694,EUR,2026-09-08,true
FR0010363366,Opcvm/FI,SYCOMORE L/S OPPORTUNITES,FR0010363366,EUR,2026-09-08,true
FR0011694256,Opcvm/FI,SOFIDY SELECTION 1 P,FR0011694256,EUR,2026-09-08,true
LU0180781048,Opcvm/FI,SCHRODER INTERNATIONAL SELECTION FUND GLOBAL INFLATION LINKED BOND A ACCUMULATION EUR,LU0180781048,EUR,2026-09-08,true
FR001400MCQ6,Opcvm/FI,SYCOYIELD 2030,FR001400MCQ6,EUR,2026-09-08,true
FR0010546929,Opcvm/FI,TOCQUEVILLE DIVIDENDE ISR C,FR0010546929,EUR,2026-09-08,true
LU0029874905,Opcvm/FI,TEMPLETON EMERGING MARKETS A YDIS,LU0029874905,EUR,2026-09-08,true
LU1951200481,Opcvm/FI,THEMATICS AI AND ROBOTICS FUND,LU1951200481,EUR,2026-09-08,true
LU0390135415,Opcvm/FI,TEMPLETON ASIAN SMALLER COMPANIES FUND A ACC EUR,LU0390135415,EUR,2026-09-08,true
LU1951229035,Opcvm/FI,THEMATICS WATER FUND,LU1951229035,EUR,2026-09-08,true
LU2147879543,Opcvm/FI,TIKEHAU INTERNATIONAL CROSS ASSETS R ACC,LU2147879543,EUR,2026-09-08,true
FR0013342755,Opcvm/FI,TOCQUEVILLE ENVIRONNEMENT ISR GP,FR0013342755,EUR,2026-09-08,true
FR0010546903,Opcvm/FI,TOCQUEVILLE SMALL CAP EURO ISR C,FR0010546903,EUR,2026-09-08,true
FR0007072160,Opcvm/FI,TRUSTEAM OPTIMUM A,FR0007072160,EUR,2026-09-08,true
LU1951225553,Opcvm/FI,THEMATICS SAFETY FUND R A,LU1951225553,EUR,2026-09-08,true
LU0278272843,Opcvm/FI,TRIODOS PIONEER IMPACT FUND EUR R ACC,LU0278272843,EUR,2026-09-08,true
LU1951204046,Opcvm/FI,THEMATICS META FUND R A,LU1951204046,EUR,2026-09-08,true
FR0010058529,Opcvm/FI,THEMATICS EUROPE SELECTION,FR0010058529,EUR,2026-09-08,true
LU2095319849,Opcvm/FI,THEMATICS SUBSCRIPTION ECONOMY FUND,LU2095319849,EUR,2026-09-08,true
FR0010415448,Opcvm/FI,UNION INDICIEL JAPON 225,FR0010415448,EUR,2026-09-08,true
FR0010004085,Opcvm/FI,UNION INDICIEL AMERIQUE 500 C,FR0010004085,EUR,2026-09-08,true
LU0049842262,Opcvm/FI,UBS EQUITY FUND MID CAPS USA USD P ACC,LU0049842262,EUR,2026-09-08,true
LU0384405600,Opcvm/FI,VONTOBEL GLOBAL ENV CHANGE B EUR ACC,LU0384405600,EUR,2026-09-08,true
LU2358392376,Opcvm/FI,VARENNE VALEUR A EUR CAP,LU2358392376,EUR,2026-09-08,true
FR00140197O6,Fonds structurés /Autres,GWS TAUX FIXE CALLABLE BONUS SEPTEMBRE 2026,FR00140197O6,EUR,2026-09-08,true
FR0014016AV6,Fonds structurés /Autres,GWS TAUX FIXE CALLABLE JUIN 2026,FR0014016AV6,EUR,2026-09-08,true
ALTAPROFITS:ALTIXIA-CADENCE-XII,SCPI - SCI,ALTIXIA CADENCE XII,,EUR,2026-09-08,true
SCPI00004052,SCPI - SCI,ATREAM HOTELS,SCPI00004052,EUR,2026-09-08,true
SCPI00000449,SCPI - SCI,EPARGNE FONCIERE,SCPI00000449,EUR,2026-09-08,true
SCI000000004,SCPI - SCI,GF PIERRE,SCI000000004,EUR,2026-09-08,true
SCI000000015,SCPI - SCI,SC TERRES INVEST,SCI000000015,EUR,2026-09-08,true
SCI000000013,SCPI - SCI,SCI CAP SANTÉ,SCI000000013,EUR,2026-09-08,true
FR0011066802,OPCI,OPCIMMO P,FR0011066802,EUR,2026-09-08,true
FR0013219722,OPCI,SWISSLIFE DYNAPIERRE ACTION P,FR0013219722,EUR,2026-09-08,true
FR0013260262,OPCI,SOFIDY PIERRE EUROPE,FR0013260262,EUR,2026-09-08,true
FR001400L0X2,FCPR,BLACKSTONE CRÉDIT PRIVÉ EUROPE SC,FR001400L0X2,EUR,2026-09-08,true
FR0013504479,FCPR,FCPR-GF LUMYNA PRIVATE EQUITY WORLD FUND,FR0013504479,EUR,2026-09-08,true
FR0013473667,FCPR,GF INFRASTRUCTURES DURABLES,FR0013473667,EUR,2026-09-08,true
FR001400NQN1,FCPR,GF LUMYNA PRIVATE DEBT FUND,FR001400NQN1,EUR,2026-09-08,true
FR0013222353,FCPR,ISATIS CAPITAL VIE & RETRAITE,FR0013222353,EUR,2026-09-08,true
LU1829219390,ETF,AMUNDI EURO STOXX BANKS UCITS ETF ACC,LU1829219390,EUR,2026-09-08,true
LU0533033667,ETF,AMUNDI MSCI WORLD INFORMATION TECHNOLOGY UCITS ETF EUR ACC,LU0533033667,EUR,2026-09-08,true
LU1900066462,ETF,AMUNDI MSCI EASTERN EUROPE EX RUSSIA UCITS ETF,LU1900066462,EUR,2026-09-08,true
LU1829221024,ETF,AMUNDI NASDAQ-100 II UCITS ETF ACC,LU1829221024,EUR,2026-09-08,true
LU0496786574,ETF,AMUNDI S&P 500 II UCITS ETF EUR DIST,LU0496786574,EUR,2026-09-08,true
FR0007054358,ETF,AMUNDI EURO STOXX 50 II UCITS ETF ACC,FR0007054358,EUR,2026-09-08,true
FR0010315770,ETF,AMUNDI MSCI WORLD II UCITS ETF DIST,FR0010315770,EUR,2026-09-08,true
FR0010261198,ETF,AMUNDI MSCI EUROPE II UCITS ETF ACC,FR0010261198,EUR,2026-09-08,true
LU1681044480,ETF,AMUNDI MSCI EM ASIA UCITS ET,LU1681044480,EUR,2026-09-08,true
FR0007052782,ETF,AMUNDI CAC 40 UCITS ETF DIST,FR0007052782,EUR,2026-09-08,true
LU1861138961,ETF,AMUNDI IS MSCI EMERGING MARKETS SRI PAB,LU1861138961,EUR,2026-09-08,true
LU1861137484,ETF,AMUNDI IS AMUNDI MSCI EUROPE SRI PAB,LU1861137484,EUR,2026-09-08,true
LU1681043912,ETF,AMUNDI MSCI CHINA TECH ESG SCREENED UCITS ETF EUR ACC,LU1681043912,EUR,2026-09-08,true
IE000R85HL30,ETF,AMUNDI MSCI USA SRI CLIMATE NET ZERO AMBITION PAB UCITS ETF,IE000R85HL30,EUR,2026-09-08,true
LU2611731824,ETF,AMUNDI NYSE ARCA GOLD BUGS UCITS ETF DIST,LU2611731824,EUR,2026-09-08,true
LU3038520774,ETF,AMUNDI STOXX EUROPE DEFENSE UCITS ETF,LU3038520774,EUR,2026-09-08,true
LU1407888137,ETF,AMUNDI US TREASURY BOND 7-10Y UCITS ETF EUR HEDGED,LU1407888137,EUR,2026-09-08,true
LU1291098827,ETF,BNPP E MSCI EMU ESG FTD MIN TE EUR,LU1291098827,EUR,2026-09-08,true
FR0011550193,ETF,BNP PARIBAS EASY STOXX EUROPE 600 UCITS ETF,FR0011550193,EUR,2026-09-08,true
LU1953136527,ETF,BNP EASY ECPI CIRCULAR ECONOMY LEADERS,LU1953136527,EUR,2026-09-08,true
LU1291097779,ETF,BNP PARIBAS EASY MSCI EMERGING ESG FILTERED MIN TE,LU1291097779,EUR,2026-09-08,true
FR0010150458,ETF,BNP PARIBAS EASY CAC 40 ESG UCITS ETF,FR0010150458,EUR,2026-09-08,true
LU2244387457,ETF,BNPP EASY JPM ESG EMU GOVT BD IG 3-5Y,LU2244387457,EUR,2026-09-08,true
LU2533811910,ETF,BNP PARIBAS EASY EUR CORPORATE BOND SRI FOSSIL FREE ULTRASHORT DURATION UCITS ETF DIST,LU2533811910,EUR,2026-09-08,true
LU2616774076,ETF,BNP PARIBAS EASY USD CORPORATE BOND SRI FOSSIL FREE UCITS ETF ACC,LU2616774076,EUR,2026-09-08,true
IE000I8KRLL9,ETF,ISHARES MSCI GLOBAL SEMICONDUCTORS UCITS ETF,IE000I8KRLL9,EUR,2026-09-08,true
IE00B6R51Z18,ETF,ISHARES OIL & GAS EXPLORATION & PRODUCTION UCITS ETF,IE00B6R51Z18,EUR,2026-09-08,true
IE00BMG6Z448,ETF,ISHARES MSCI EM EX-CHINA UCITS ETF,IE00BMG6Z448,EUR,2026-09-08,true
IE00B4L5Y983,ETF,ISHARES CORE MSCI WORLD UCITS ETF,IE00B4L5Y983,EUR,2026-09-08,true
IE00BYVQ9F29,ETF,ISHARES NASDAQ 100 UCITS ETF (HEDGED),IE00BYVQ9F29,EUR,2026-09-08,true
DE000A0Q4R85,ETF,ISHARES MSCI BRAZIL UCITS ETF (DE),DE000A0Q4R85,EUR,2026-09-08,true
IE00B3ZW0K18,ETF,ISHARES S&P 500 EUR HEDGED UCITS ETF,IE00B3ZW0K18,EUR,2026-09-08,true
IE00BKBF6H24,ETF,ISHARES CORE MSCI WORLD UCITS ETF,IE00BKBF6H24,EUR,2026-09-08,true
IE00BHZPJ015,ETF,ISHARES MSCI EMU ESG ENHANCED UCITS ETF,IE00BHZPJ015,EUR,2026-09-08,true
DE000A0F5UK5,ETF,ISHARES STOXX EUROPE 600 BASIC RESOURCES UCITS ETF (DE),DE000A0F5UK5,EUR,2026-09-08,true
IE00BYZK4552,ETF,ISHARES AUTOMATION & ROBOTICS UCITS ETF,IE00BYZK4552,EUR,2026-09-08,true
IE00BG0J4C88,ETF,ISHARES DIGITAL SECURITY UCITS ETF,IE00BG0J4C88,EUR,2026-09-08,true
IE00BHZPJ239,ETF,ISHARES MSCI EM ESG ENHANCED CTB UCITS ETF,IE00BHZPJ239,EUR,2026-09-08,true
IE00B6R52143,ETF,ISHARES AGRIBUSINESS UCITS ETF,IE00B6R52143,EUR,2026-09-08,true
IE00BDQYWQ65,ETF,ISHARES $ TIPS 0-5 UCITS ETF,IE00BDQYWQ65,EUR,2026-09-08,true
IE00BMDFDY08,ETF,ISHARES USD HIGH YIELD CORP BOND ESG SRI UCITS ETF,IE00BMDFDY08,EUR,2026-09-08,true
IE00BJ5JPH63,ETF,ISHARES J.P. MORGAN USD EM BOND UCITS ETF,IE00BJ5JPH63,EUR,2026-09-08,true
DE000A0Q4R28,ETF,ISHARES STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS ETF (DE),DE000A0Q4R28,EUR,2026-09-08,true
IE000RDRMSD1,ETF,ISHARES BLOCKCHAIN TECHNOLOGY UCITS ETF,IE000RDRMSD1,EUR,2026-09-08,true
IE00BG0J4B71,ETF,ISHARES BROAD EUR HIGH YIELD CORP BOND UCITS ETF,IE00BG0J4B71,EUR,2026-09-08,true
IE000U9ODG19,ETF,ISHARES GLOBAL AEROSPACE & DEFENCE UCITS ETF,IE000U9ODG19,EUR,2026-09-08,true
IE000U58J0M1,ETF,ISHARES GLOBAL CLEAN ENERGY TRANSITION UCITS ETF,IE000U58J0M1,EUR,2026-09-08,true
IE000VA628D5,ETF,ISHARES S&P 500 TOP 20 UCITS ETF,IE000VA628D5,EUR,2026-09-08,true
IE00BF4G6Z54,ETF,JPMORGAN ETFS (IRELAND) ICAV - GLOBAL EMERGING MARKETS RESEARCH ENHANCED INDEX EQUITY ACTIVE UCITS ETF,IE00BF4G6Z54,EUR,2026-09-08,true
IE0003UN5CT1,ETF,JPMORGAN ETFS (IRELAND) ICAV - EUROPE RESEARCH ENHANCED INDEX EQUITY SRI PARIS ALIGNED ACTIVE UCITS ETF,IE0003UN5CT1,EUR,2026-09-08,true
IE000ANHU3J3,ETF,JPMORGAN ETFS (IRELAND) ICAV - GLOBAL EMERGING MARKETS RESEARCH ENHANCED INDEX EQUITY SRI PARIS ALIGNED ACTIVE UCITS ETF,IE000ANHU3J3,EUR,2026-09-08,true
IE00069JGT58,ETF,JPMORGAN ETFS (IRELAND) ICAV - US EQUITY PREMIUM INCOME ACTIVE UCITS ETF,IE00069JGT58,EUR,2026-09-08,true
LU1291102447,ETF,MSCI JAPAN ESG FILTERED MIN TE,LU1291102447,EUR,2026-09-08,true
LU2244386137,ETF,NP PARIBAS EASY EUR HIGH YIELD SRI FOSSIL FREE UCITS ETF DIS,LU2244386137,EUR,2026-09-08,true
IE00BZ163G84,ETF,VANGUARD EUR CORPORATE BOND UCITS ETF,IE00BZ163G84,EUR,2026-09-08,true
IE00BM67HM91,ETF,XTRACKERS MSCI WORLD ENERGY UCITS ETF,IE00BM67HM91,EUR,2026-09-08,true
IE00BL25JM42,ETF,XTRACKERS MSCI WORLD VALUE UCITS ETF,IE00BL25JM42,EUR,2026-09-08,true
IE00BJZ2DC62,ETF,XTRACKERS MSCI USA ESG SCREENED UCITS ETF 1C,IE00BJZ2DC62,EUR,2026-09-08,true
LU0292096186,ETF,XTRACKERS STOXX GLOBAL SELECT DIVIDEND 100 SWAP UCITS ETF,LU0292096186,EUR,2026-09-08,true
IE00BL25JP72,ETF,XTRACKERS MSCI WORLD MOMENTUM UCITS ETF,IE00BL25JP72,EUR,2026-09-08,true
LU0839027447,ETF,XTRACKERS NIKKEI 225 UCITS ETF 1D,LU0839027447,EUR,2026-09-08,true
IE00BZ02LR44,ETF,XTRACKERS MSCI WORLD ESG UCITS ETF 1C,IE00BZ02LR44,EUR,2026-09-08,true
IE00BL25JL35,ETF,XTRACKERS MSCI WORLD QUALITY UCITS ETF,IE00BL25JL35,EUR,2026-09-08,true
LU0274211480,ETF,XTRACKERS DAX UCITS ETF 1C,LU0274211480,EUR,2026-09-08,true
LU0292097747,ETF,XTRACKERS MSCI UK ESG UCITS ETF 1D,LU0292097747,EUR,2026-09-08,true
IE00BFMNHK08,ETF,XTRACKERS MSCI EUROPE ESG UCITS ETF 1C,IE00BFMNHK08,EUR,2026-09-08,true
IE00BJZ2DD79,ETF,XTRACKERS RUSSELL 2000 UCITS ETF,IE00BJZ2DD79,EUR,2026-09-08,true
IE00BL25JN58,ETF,XTRACKERS MSCI WORLD MINIMUM VOLATILITY UCITS ETF,IE00BL25JN58,EUR,2026-09-08,true
IE00BM67HK77,ETF,XTRACKERS MSCI WORLD HEALTH CARE UCITS ETF,IE00BM67HK77,EUR,2026-09-08,true
IE00BM97MR69,ETF,XTRACKERS US TREASURIES ULTRASHORT BOND UCITS ETF 1C,IE00BM97MR69,EUR,2026-09-08,true
LU0292103222,ETF,XTRACKERS MSCI EUROPE HEALTH CARE ESG SCREENED UCITS ETF 1C,LU0292103222,EUR,2026-09-08,true
IE00BG370F43,ETF,XTRACKERS MSCI EMERGING MARKETS ESG UCITS ETF,IE00BG370F43,EUR,2026-09-08,true
LU0290358497,ETF,XTRACKERS II EUR OVERNIGHT RATE SWAP UCITS ETF,LU0290358497,EUR,2026-09-08,true
LU0290356871,ETF,XTRACKERS II EUROZONE GOVERNMENT BOND 1-3 UCITS ETF,LU0290356871,EUR,2026-09-08,true
LU1109942653,ETF,XTRACKERS II EUR HIGH YIELD CORPORATE BOND UCITS ETF,LU1109942653,EUR,2026-09-08,true
LU0478205379,ETF,XTRACKERS II EUR CORPORATE BOND UCITS ETF,LU0478205379,EUR,2026-09-08,true
LU0292105359,ETF,XTRACKERS MSCI EUROPE CONSUMER STAPLES ESG SCREENED UCITS ETF 1C,LU0292105359,EUR,2026-09-08,true
LU0290357259,ETF,XTRACKERS II EUROZONE GOVERNMENT BOND 7-10 UCITS ETF 1C,LU0290357259,EUR,2026-09-08,true
LU0514695690,ETF,XTRACKERS MSCI CHINA UCITS ETF 1C,LU0514695690,EUR,2026-09-08,true
LU0290357929,ETF,XTRACKERS II GLOBAL INFLATION-LINKED BOND UCITS ETF 1C EUR HEDGED,LU0290357929,EUR,2026-09-08,true
IE00BZ036J45,ETF,XTRACKERS USD CORPORATE BOND UCITS ETF,IE00BZ036J45,EUR,2026-09-08,true
LU0290357846,ETF,XTRACKERS II EUROZONE GOVERNMENT BOND 25+ UCITS ETF 1C,LU0290357846,EUR,2026-09-08,true
IE0006YM7D84,ETF,XTRACKERS ESG USD HIGH YIELD CORPORATE BOND UCITS ETF 1C,IE0006YM7D84,EUR,2026-09-08,true
IE000UX5WPU4,ETF,XTRACKERS IBOXX EUR CORPORATE BOND YIELD PLUS UCITS ETF 1C,IE000UX5WPU4,EUR,2026-09-08,true
IE0000MMQ5M5,ETF,XTRACKERS MSCI USA ESG UCITS ETF,IE0000MMQ5M5,EUR,2026-09-08,true
IE0002EI5AG0,ETF,XTRACKERS S&P 500 EQ WEIGHT UCITS ETF1C,IE0002EI5AG0,EUR,2026-09-08,true
